#options: 640x360 fps=30000/1001 timebase=1001/30000 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=6 lookahead_threads=2 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=3 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=50 rc=cbr mbtree=1 bitrate=400 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 vbv_maxrate=400 vbv_bufsize=800 nal_hrd=none filler=0 ip_ratio=1.40 aq=1:1.00
in:147 out:147 type:B dur:2 cpbdur:2 q:30.14 aq:29.38 tex:2133 mv:1764 misc:487 imb:1 pmb:149 smb:770 d:s ref:0 ;
in:146 out:148 type:b dur:2 cpbdur:2 q:30.15 aq:22.08 tex:34 mv:173 misc:313 imb:0 pmb:52 smb:868 d:s ref:0 ;
in:148 out:149 type:b dur:2 cpbdur:2 q:30.13 aq:30.08 tex:1401 mv:1077 misc:394 imb:0 pmb:106 smb:814 d:- ref:0 ;
in:153 out:150 type:P dur:2 cpbdur:2 q:29.32 aq:23.62 tex:26861 mv:3434 misc:657 imb:48 pmb:339 smb:533 d:s ref:0 ;
in:151 out:151 type:B dur:2 cpbdur:2 q:29.74 aq:26.64 tex:5668 mv:2442 misc:602 imb:2 pmb:223 smb:695 d:s ref:0 ;
in:150 out:152 type:b dur:2 cpbdur:2 q:30.06 aq:29.31 tex:73 mv:166 misc:369 imb:0 pmb:60 smb:860 d:s ref:0 ;
in:152 out:153 type:b dur:2 cpbdur:2 q:29.76 aq:28.94 tex:1454 mv:1330 misc:440 imb:0 pmb:111 smb:809 d:- ref:0 ;
in:157 out:154 type:P dur:2 cpbdur:2 q:29.06 aq:24.84 tex:17757 mv:2511 misc:572 imb:10 pmb:290 smb:620 d:s ref:0 ;
in:155 out:155 type:B dur:2 cpbdur:2 q:29.45 aq:27.42 tex:2174 mv:1131 misc:583 imb:0 pmb:163 smb:757 d:s ref:0 ;
in:154 out:156 type:b dur:2 cpbdur:2 q:29.75 aq:28.79 tex:680 mv:862 misc:378 imb:0 pmb:93 smb:827 d:s ref:0 ;
in:156 out:157 type:b dur:2 cpbdur:2 q:29.51 aq:20.04 tex:33 mv:107 misc:268 imb:0 pmb:36 smb:884 d:- ref:0 ;
in:160 out:158 type:P dur:2 cpbdur:2 q:29.06 aq:24.18 tex:16583 mv:2614 misc:627 imb:12 pmb:312 smb:596 d:s ref:0 ;
in:158 out:159 type:B dur:2 cpbdur:2 q:29.39 aq:28.48 tex:1894 mv:1269 misc:469 imb:0 pmb:124 smb:796 d:s ref:0 ;
in:159 out:160 type:b dur:2 cpbdur:2 q:29.48 aq:29.22 tex:432 mv:478 misc:346 imb:0 pmb:60 smb:860 d:- ref:0 ;
in:164 out:161 type:P dur:2 cpbdur:2 q:28.16 aq:27.11 tex:11145 mv:2534 misc:617 imb:17 pmb:260 smb:643 d:s ref:0 ;
in:162 out:162 type:B dur:2 cpbdur:2 q:29.23 aq:29.62 tex:2243 mv:1635 misc:490 imb:0 pmb:145 smb:775 d:t ref:0 ;
in:161 out:163 type:b dur:2 cpbdur:2 q:29.35 aq:25.15 tex:105 mv:369 misc:446 imb:0 pmb:94 smb:826 d:s ref:0 ;
in:163 out:164 type:b dur:2 cpbdur:2 q:29.32 aq:28.65 tex:1387 mv:1183 misc:454 imb:0 pmb:119 smb:801 d:- ref:0 ;
in:165 out:165 type:I dur:2 cpbdur:2 q:24.49 aq:16.85 tex:154227 mv:34330 misc:123 imb:920 pmb:0 smb:0 d:s ref:;
in:169 out:166 type:P dur:2 cpbdur:2 q:29.02 aq:21.70 tex:8185 mv:2497 misc:718 imb:43 pmb:245 smb:632 d:s ref:0 ;
in:167 out:167 type:B dur:2 cpbdur:2 q:29.28 aq:29.57 tex:2549 mv:990 misc:405 imb:8 pmb:92 smb:820 d:s ref:0 ;
in:166 out:168 type:b dur:2 cpbdur:2 q:29.54 aq:25.00 tex:4 mv:3 misc:129 imb:0 pmb:1 smb:919 d:s ref:0 ;
in:168 out:169 type:b dur:2 cpbdur:2 q:29.54 aq:28.34 tex:1378 mv:1143 misc:359 imb:4 pmb:88 smb:828 d:- ref:0 ;
in:173 out:170 type:P dur:2 cpbdur:2 q:29.33 aq:23.41 tex:8559 mv:3250 misc:815 imb:36 pmb:316 smb:568 d:s ref:0 ;
in:171 out:171 type:B dur:2 cpbdur:2 q:29.46 aq:25.55 tex:2311 mv:1476 misc:477 imb:7 pmb:106 smb:807 d:s ref:0 ;
in:170 out:172 type:b dur:2 cpbdur:2 q:29.74 aq:29.34 tex:37 mv:109 misc:230 imb:0 pmb:16 smb:904 d:s ref:0 ;
in:172 out:173 type:b dur:2 cpbdur:2 q:29.73 aq:31.14 tex:858 mv:790 misc:328 imb:3 pmb:57 smb:860 d:- ref:0 ;
in:177 out:174 type:P dur:2 cpbdur:2 q:29.00 aq:22.14 tex:8162 mv:3304 misc:894 imb:53 pmb:348 smb:519 d:s ref:0 ;
in:175 out:175 type:B dur:2 cpbdur:2 q:29.63 aq:24.76 tex:1485 mv:1414 misc:653 imb:3 pmb:164 smb:753 d:s ref:0 ;
in:174 out:176 type:b dur:2 cpbdur:2 q:29.92 aq:29.05 tex:718 mv:981 misc:413 imb:2 pmb:80 smb:838 d:s ref:0 ;
in:176 out:177 type:b dur:2 cpbdur:2 q:29.87 aq:28.00 tex:4 mv:3 misc:129 imb:0 pmb:1 smb:919 d:- ref:0 ;
in:180 out:178 type:P dur:2 cpbdur:2 q:28.79 aq:21.55 tex:6934 mv:3036 misc:934 imb:29 pmb:406 smb:485 d:s ref:0 ;
in:178 out:179 type:B dur:2 cpbdur:2 q:29.33 aq:26.65 tex:664 mv:611 misc:325 imb:1 pmb:50 smb:869 d:t ref:0 ;
in:179 out:180 type:b dur:2 cpbdur:2 q:29.61 aq:26.85 tex:383 mv:446 misc:299 imb:2 pmb:37 smb:881 d:- ref:0 ;
in:184 out:181 type:P dur:2 cpbdur:2 q:28.65 aq:22.48 tex:6861 mv:2780 misc:887 imb:27 pmb:337 smb:556 d:s ref:0 ;
in:182 out:182 type:B dur:2 cpbdur:2 q:29.29 aq:25.16 tex:793 mv:879 misc:544 imb:1 pmb:108 smb:811 d:s ref:0 ;
in:181 out:183 type:b dur:2 cpbdur:2 q:29.49 aq:27.15 tex:130 mv:73 misc:205 imb:0 pmb:15 smb:905 d:s ref:0 ;
in:183 out:184 type:b dur:2 cpbdur:2 q:29.48 aq:27.37 tex:594 mv:788 misc:458 imb:2 pmb:81 smb:837 d:- ref:0 ;
in:188 out:185 type:P dur:2 cpbdur:2 q:29.66 aq:22.47 tex:67853 mv:10059 misc:216 imb:325 pmb:587 smb:8 d:s ref:0 ;
in:186 out:186 type:B dur:2 cpbdur:2 q:29.93 aq:26.95 tex:1973 mv:973 misc:494 imb:3 pmb:114 smb:803 d:s ref:0 ;
in:185 out:187 type:b dur:2 cpbdur:2 q:29.98 aq:31.02 tex:61 mv:180 misc:311 imb:0 pmb:38 smb:882 d:s ref:0 ;
in:187 out:188 type:b dur:2 cpbdur:2 q:29.93 aq:30.05 tex:1329 mv:913 misc:462 imb:3 pmb:93 smb:824 d:- ref:0 ;
in:192 out:189 type:P dur:2 cpbdur:2 q:29.41 aq:22.68 tex:9917 mv:3046 misc:1005 imb:24 pmb:472 smb:424 d:s ref:0 ;
in:190 out:190 type:B dur:2 cpbdur:2 q:29.70 aq:24.78 tex:1861 mv:1561 misc:746 imb:1 pmb:208 smb:711 d:s ref:0 ;
in:189 out:191 type:b dur:2 cpbdur:2 q:29.81 aq:30.18 tex:1085 mv:605 misc:318 imb:3 pmb:53 smb:864 d:s ref:0 ;
in:191 out:192 type:b dur:2 cpbdur:2 q:29.71 aq:19.03 tex:31 mv:154 misc:271 imb:0 pmb:30 smb:890 d:- ref:0 ;
in:196 out:193 type:P dur:2 cpbdur:2 q:29.81 aq:22.96 tex:17995 mv:4529 misc:916 imb:107 pmb:483 smb:330 d:s ref:0 ;
in:194 out:194 type:B dur:2 cpbdur:2 q:29.76 aq:26.75 tex:2582 mv:1678 misc:708 imb:7 pmb:204 smb:709 d:s ref:0 ;
in:193 out:195 type:b dur:2 cpbdur:2 q:29.78 aq:28.52 tex:1264 mv:1378 misc:526 imb:2 pmb:117 smb:801 d:s ref:0 ;
in:195 out:196 type:b dur:2 cpbdur:2 q:29.78 aq:22.00 tex:73 mv:168 misc:487 imb:0 pmb:82 smb:838 d:- ref:0 ;
in:200 out:197 type:P dur:2 cpbdur:2 q:29.00 aq:22.26 tex:15081 mv:4347 misc:892 imb:52 pmb:558 smb:310 d:s ref:0 ;
in:198 out:198 type:B dur:2 cpbdur:2 q:29.78 aq:25.65 tex:4004 mv:2004 misc:728 imb:7 pmb:235 smb:678 d:s ref:0 ;
in:197 out:199 type:b dur:2 cpbdur:2 q:29.81 aq:26.74 tex:1188 mv:2010 misc:794 imb:1 pmb:245 smb:674 d:s ref:0 ;
in:199 out:200 type:b dur:2 cpbdur:2 q:29.75 aq:29.41 tex:710 mv:651 misc:343 imb:1 pmb:69 smb:850 d:- ref:0 ;
in:204 out:201 type:P dur:2 cpbdur:2 q:27.68 aq:22.11 tex:14288 mv:3508 misc:884 imb:43 pmb:513 smb:364 d:s ref:0 ;
in:202 out:202 type:B dur:2 cpbdur:2 q:29.17 aq:26.10 tex:1375 mv:780 misc:317 imb:5 pmb:64 smb:851 d:s ref:0 ;
in:201 out:203 type:b dur:2 cpbdur:2 q:29.42 aq:29.00 tex:67 mv:72 misc:213 imb:0 pmb:15 smb:905 d:s ref:0 ;
in:203 out:204 type:b dur:2 cpbdur:2 q:29.35 aq:31.44 tex:1156 mv:697 misc:251 imb:5 pmb:52 smb:863 d:- ref:0 ;
in:208 out:205 type:P dur:2 cpbdur:2 q:27.79 aq:24.03 tex:14094 mv:4263 misc:859 imb:76 pmb:402 smb:442 d:s ref:0 ;
in:206 out:206 type:B dur:2 cpbdur:2 q:29.24 aq:25.50 tex:4471 mv:2484 misc:741 imb:8 pmb:224 smb:688 d:s ref:0 ;
in:205 out:207 type:b dur:2 cpbdur:2 q:29.29 aq:22.76 tex:107 mv:128 misc:285 imb:1 pmb:28 smb:891 d:s ref:0 ;
in:207 out:208 type:b dur:2 cpbdur:2 q:29.24 aq:28.73 tex:1969 mv:1723 misc:548 imb:2 pmb:147 smb:771 d:- ref:0 ;
in:211 out:209 type:P dur:2 cpbdur:2 q:28.50 aq:26.06 tex:16650 mv:4758 misc:720 imb:172 pmb:300 smb:448 d:s ref:0 ;
in:209 out:210 type:B dur:2 cpbdur:2 q:28.50 aq:27.28 tex:4411 mv:2331 misc:610 imb:12 pmb:194 smb:714 d:s ref:0 ;
in:210 out:211 type:b dur:2 cpbdur:2 q:28.50 aq:26.04 tex:768 mv:647 misc:665 imb:1 pmb:146 smb:773 d:- ref:0 ;
in:212 out:212 type:I dur:2 cpbdur:2 q:24.83 aq:19.98 tex:185515 mv:33503 misc:134 imb:920 pmb:0 smb:0 d:s ref:;
in:215 out:213 type:P dur:2 cpbdur:2 q:28.98 aq:24.57 tex:34529 mv:5533 misc:738 imb:104 pmb:530 smb:286 d:s ref:0 ;
in:213 out:214 type:B dur:2 cpbdur:2 q:28.98 aq:29.64 tex:3898 mv:3196 misc:722 imb:4 pmb:253 smb:663 d:t ref:0 ;
in:214 out:215 type:b dur:2 cpbdur:2 q:28.98 aq:29.33 tex:4250 mv:2824 misc:606 imb:7 pmb:201 smb:712 d:- ref:0 ;
in:219 out:216 type:P dur:2 cpbdur:2 q:29.25 aq:24.56 tex:44395 mv:6427 misc:618 imb:128 pmb:549 smb:243 d:s ref:0 ;
in:217 out:217 type:B dur:2 cpbdur:2 q:29.26 aq:28.94 tex:8259 mv:4628 misc:777 imb:17 pmb:342 smb:561 d:s ref:0 ;
in:216 out:218 type:b dur:2 cpbdur:2 q:29.26 aq:22.12 tex:37 mv:251 misc:544 imb:0 pmb:114 smb:806 d:s ref:0 ;
in:218 out:219 type:b dur:2 cpbdur:2 q:29.26 aq:29.93 tex:7082 mv:3970 misc:620 imb:32 pmb:246 smb:642 d:- ref:0 ;
in:223 out:220 type:P dur:2 cpbdur:2 q:29.53 aq:24.77 tex:38085 mv:5693 misc:686 imb:65 pmb:610 smb:245 d:s ref:0 ;
in:221 out:221 type:B dur:2 cpbdur:2 q:29.51 aq:28.05 tex:7904 mv:4091 misc:869 imb:6 pmb:369 smb:545 d:s ref:0 ;
in:220 out:222 type:b dur:2 cpbdur:2 q:29.51 aq:26.68 tex:49 mv:443 misc:580 imb:0 pmb:128 smb:792 d:s ref:0 ;
in:222 out:223 type:b dur:2 cpbdur:2 q:29.52 aq:31.14 tex:2663 mv:2471 misc:642 imb:1 pmb:205 smb:714 d:- ref:0 ;
in:225 out:224 type:P dur:2 cpbdur:2 q:29.60 aq:24.57 tex:36327 mv:5287 misc:778 imb:48 pmb:625 smb:247 d:s ref:0 ;
in:224 out:225 type:b dur:2 cpbdur:2 q:29.60 aq:29.92 tex:2928 mv:2946 misc:646 imb:1 pmb:197 smb:722 d:t ref:0 ;
in:229 out:226 type:P dur:2 cpbdur:2 q:29.73 aq:25.24 tex:33365 mv:5178 misc:769 imb:51 pmb:562 smb:307 d:s ref:0 ;
in:227 out:227 type:B dur:2 cpbdur:2 q:29.73 aq:30.82 tex:4139 mv:3522 misc:747 imb:3 pmb:270 smb:647 d:s ref:0 ;
in:226 out:228 type:b dur:2 cpbdur:2 q:29.73 aq:25.00 tex:30 mv:520 misc:546 imb:0 pmb:122 smb:798 d:s ref:0 ;
in:228 out:229 type:b dur:2 cpbdur:2 q:29.73 aq:30.99 tex:2708 mv:2155 misc:585 imb:6 pmb:165 smb:749 d:- ref:0 ;
in:233 out:230 type:P dur:2 cpbdur:2 q:29.76 aq:25.57 tex:38484 mv:6384 misc:660 imb:80 pmb:656 smb:184 d:s ref:0 ;
in:231 out:231 type:B dur:2 cpbdur:2 q:29.76 aq:27.83 tex:6160 mv:3881 misc:815 imb:1 pmb:319 smb:600 d:s ref:0 ;
in:230 out:232 type:b dur:2 cpbdur:2 q:29.76 aq:25.00 tex:23 mv:275 misc:518 imb:0 pmb:104 smb:816 d:s ref:0 ;
in:232 out:233 type:b dur:2 cpbdur:2 q:29.76 aq:31.50 tex:3379 mv:2777 misc:596 imb:1 pmb:185 smb:734 d:- ref:0 ;
in:235 out:234 type:P dur:2 cpbdur:2 q:29.77 aq:24.57 tex:38097 mv:6004 misc:715 imb:56 pmb:690 smb:174 d:s ref:0 ;
in:234 out:235 type:b dur:2 cpbdur:2 q:29.77 aq:31.98 tex:2939 mv:2597 misc:576 imb:2 pmb:170 smb:748 d:t ref:0 ;
in:239 out:236 type:P dur:2 cpbdur:2 q:29.88 aq:25.30 tex:36044 mv:5831 misc:749 imb:44 pmb:643 smb:233 d:s ref:0 ;
in:237 out:237 type:B dur:2 cpbdur:2 q:29.87 aq:30.05 tex:3723 mv:3353 misc:788 imb:2 pmb:275 smb:643 d:s ref:0 ;
in:236 out:238 type:b dur:2 cpbdur:2 q:29.87 aq:29.98 tex:75 mv:469 misc:432 imb:0 pmb:90 smb:830 d:s ref:0 ;
in:238 out:239 type:b dur:2 cpbdur:2 q:29.88 aq:32.01 tex:2040 mv:2257 misc:639 imb:1 pmb:186 smb:733 d:- ref:0 ;
in:243 out:240 type:P dur:2 cpbdur:2 q:29.92 aq:26.44 tex:24417 mv:4924 misc:827 imb:40 pmb:576 smb:304 d:s ref:0 ;
in:241 out:241 type:B dur:2 cpbdur:2 q:29.92 aq:28.83 tex:4213 mv:3152 misc:787 imb:1 pmb:301 smb:618 d:s ref:0 ;
in:240 out:242 type:b dur:2 cpbdur:2 q:29.92 aq:25.00 tex:24 mv:334 misc:506 imb:0 pmb:95 smb:825 d:s ref:0 ;
in:242 out:243 type:b dur:2 cpbdur:2 q:29.92 aq:31.17 tex:1510 mv:1939 misc:615 imb:1 pmb:163 smb:756 d:- ref:0 ;
in:245 out:244 type:P dur:2 cpbdur:2 q:29.93 aq:26.51 tex:21136 mv:4682 misc:790 imb:31 pmb:580 smb:309 d:s ref:0 ;
in:244 out:245 type:b dur:2 cpbdur:2 q:29.93 aq:31.07 tex:1512 mv:1837 misc:587 imb:0 pmb:149 smb:771 d:t ref:0 ;
in:249 out:246 type:P dur:2 cpbdur:2 q:29.97 aq:29.98 tex:8571 mv:3394 misc:763 imb:25 pmb:371 smb:524 d:s ref:0 ;
in:247 out:247 type:B dur:2 cpbdur:2 q:29.97 aq:30.15 tex:4290 mv:2434 misc:748 imb:3 pmb:246 smb:671 d:s ref:0 ;
in:246 out:248 type:b dur:2 cpbdur:2 q:29.97 aq:31.23 tex:76 mv:330 misc:434 imb:0 pmb:76 smb:844 d:s ref:0 ;
in:248 out:249 type:b dur:2 cpbdur:2 q:29.97 aq:31.77 tex:1278 mv:1540 misc:582 imb:0 pmb:145 smb:775 d:- ref:0 ;
in:250 out:250 type:I dur:2 cpbdur:2 q:26.47 aq:18.16 tex:201769 mv:39933 misc:122 imb:920 pmb:0 smb:0 d:s ref:;
in:254 out:251 type:P dur:2 cpbdur:2 q:29.87 aq:21.95 tex:5585 mv:673 misc:590 imb:4 pmb:154 smb:762 d:s ref:0 ;
in:252 out:252 type:B dur:2 cpbdur:2 q:29.87 aq:28.00 tex:4 mv:31 misc:181 imb:0 pmb:11 smb:909 d:s ref:0 ;
in:251 out:253 type:b dur:2 cpbdur:2 q:29.87 aq:29.00 tex:0 mv:0 misc:120 imb:0 pmb:0 smb:920 d:s ref:0 ;
in:253 out:254 type:b dur:2 cpbdur:2 q:29.87 aq:29.55 tex:89 mv:42 misc:173 imb:0 pmb:7 smb:913 d:- ref:0 ;
in:256 out:255 type:P dur:2 cpbdur:2 q:29.75 aq:22.11 tex:4879 mv:739 misc:654 imb:3 pmb:198 smb:719 d:s ref:0 ;
in:255 out:256 type:b dur:2 cpbdur:2 q:29.87 aq:29.00 tex:2 mv:17 misc:165 imb:0 pmb:6 smb:914 d:t ref:0 ;
in:258 out:257 type:P dur:2 cpbdur:2 q:30.05 aq:22.00 tex:12328 mv:1431 misc:801 imb:10 pmb:328 smb:582 d:s ref:0 ;
in:257 out:258 type:b dur:2 cpbdur:2 q:30.18 aq:30.53 tex:191 mv:118 misc:211 imb:0 pmb:19 smb:901 d:t ref:0 ;
in:259 out:259 type:P dur:2 cpbdur:2 q:30.14 aq:21.72 tex:6850 mv:1138 misc:860 imb:7 pmb:283 smb:630 d:s ref:0 ;
in:263 out:260 type:P dur:2 cpbdur:2 q:30.76 aq:22.41 tex:15989 mv:2114 misc:785 imb:26 pmb:393 smb:501 d:s ref:0 ;
in:261 out:261 type:B dur:2 cpbdur:2 q:30.76 aq:26.95 tex:229 mv:102 misc:277 imb:0 pmb:30 smb:890 d:s ref:0 ;
in:260 out:262 type:b dur:2 cpbdur:2 q:30.76 aq:27.00 tex:3 mv:21 misc:152 imb:0 pmb:6 smb:914 d:s ref:0 ;
in:262 out:263 type:b dur:2 cpbdur:2 q:30.76 aq:29.57 tex:174 mv:126 misc:260 imb:0 pmb:26 smb:894 d:- ref:0 ;
in:267 out:264 type:P dur:2 cpbdur:2 q:29.99 aq:21.74 tex:16871 mv:2092 misc:893 imb:15 pmb:472 smb:433 d:s ref:0 ;
in:265 out:265 type:B dur:2 cpbdur:2 q:30.73 aq:26.47 tex:734 mv:227 misc:247 imb:3 pmb:35 smb:882 d:s ref:0 ;
in:264 out:266 type:b dur:2 cpbdur:2 q:30.82 aq:28.00 tex:7 mv:36 misc:189 imb:0 pmb:15 smb:905 d:s ref:0 ;
in:266 out:267 type:b dur:2 cpbdur:2 q:30.72 aq:26.00 tex:8 mv:64 misc:192 imb:0 pmb:16 smb:904 d:- ref:0 ;
in:271 out:268 type:P dur:2 cpbdur:2 q:29.94 aq:21.56 tex:22389 mv:2010 misc:945 imb:15 pmb:475 smb:430 d:s ref:0 ;
in:269 out:269 type:B dur:2 cpbdur:2 q:30.11 aq:26.99 tex:548 mv:124 misc:224 imb:0 pmb:34 smb:886 d:s ref:0 ;
in:268 out:270 type:b dur:2 cpbdur:2 q:30.20 aq:28.86 tex:817 mv:119 misc:224 imb:0 pmb:29 smb:891 d:s ref:0 ;
in:270 out:271 type:b dur:2 cpbdur:2 q:30.11 aq:25.52 tex:75 mv:65 misc:236 imb:0 pmb:21 smb:899 d:- ref:0 ;
in:275 out:272 type:P dur:2 cpbdur:2 q:29.79 aq:21.39 tex:32832 mv:3395 misc:701 imb:18 pmb:720 smb:182 d:s ref:0 ;
in:273 out:273 type:B dur:2 cpbdur:2 q:30.13 aq:29.43 tex:195 mv:217 misc:316 imb:0 pmb:43 smb:877 d:s ref:0 ;
in:272 out:274 type:b dur:2 cpbdur:2 q:30.20 aq:28.20 tex:192 mv:60 misc:188 imb:0 pmb:16 smb:904 d:s ref:0 ;
in:274 out:275 type:b dur:2 cpbdur:2 q:30.15 aq:31.78 tex:259 mv:119 misc:214 imb:0 pmb:23 smb:897 d:- ref:0 ;
in:278 out:276 type:P dur:2 cpbdur:2 q:29.77 aq:21.13 tex:8407 mv:1089 misc:936 imb:5 pmb:327 smb:588 d:s ref:0 ;
in:276 out:277 type:B dur:2 cpbdur:2 q:29.93 aq:25.00 tex:3 mv:29 misc:160 imb:0 pmb:6 smb:914 d:s ref:0 ;
in:277 out:278 type:b dur:2 cpbdur:2 q:29.95 aq:27.00 tex:5 mv:26 misc:169 imb:0 pmb:9 smb:911 d:- ref:0 ;
in:282 out:279 type:P dur:2 cpbdur:2 q:29.74 aq:21.30 tex:12584 mv:1570 misc:1014 imb:14 pmb:400 smb:506 d:s ref:0 ;
in:280 out:280 type:B dur:2 cpbdur:2 q:29.84 aq:24.31 tex:509 mv:100 misc:247 imb:0 pmb:25 smb:895 d:s ref:0 ;
in:279 out:281 type:b dur:2 cpbdur:2 q:29.84 aq:29.67 tex:69 mv:46 misc:173 imb:0 pmb:12 smb:908 d:s ref:0 ;
in:281 out:282 type:b dur:2 cpbdur:2 q:29.84 aq:23.85 tex:25 mv:43 misc:188 imb:0 pmb:10 smb:910 d:- ref:0 ;
in:284 out:283 type:P dur:2 cpbdur:2 q:29.77 aq:21.15 tex:12985 mv:1487 misc:936 imb:9 pmb:388 smb:523 d:s ref:0 ;
in:283 out:284 type:b dur:2 cpbdur:2 q:29.84 aq:29.51 tex:181 mv:73 misc:194 imb:0 pmb:15 smb:905 d:s ref:0 ;
in:286 out:285 type:P dur:2 cpbdur:2 q:29.47 aq:21.18 tex:5618 mv:663 misc:887 imb:3 pmb:243 smb:674 d:s ref:0 ;
in:285 out:286 type:b dur:2 cpbdur:2 q:29.78 aq:24.54 tex:25 mv:16 misc:151 imb:0 pmb:5 smb:915 d:s ref:0 ;
in:288 out:287 type:P dur:2 cpbdur:2 q:29.48 aq:21.75 tex:7636 mv:697 misc:851 imb:3 pmb:243 smb:674 d:s ref:0 ;
in:287 out:288 type:b dur:2 cpbdur:2 q:29.54 aq:27.82 tex:67 mv:23 misc:150 imb:0 pmb:7 smb:913 d:s ref:0 ;
in:292 out:289 type:P dur:2 cpbdur:2 q:29.57 aq:22.29 tex:5245 mv:593 misc:634 imb:2 pmb:132 smb:786 d:s ref:0 ;
in:290 out:290 type:B dur:2 cpbdur:2 q:29.61 aq:25.38 tex:527 mv:125 misc:236 imb:0 pmb:25 smb:895 d:s ref:0 ;
in:289 out:291 type:b dur:2 cpbdur:2 q:29.61 aq:27.00 tex:1 mv:22 misc:153 imb:0 pmb:6 smb:914 d:s ref:0 ;
in:291 out:292 type:b dur:2 cpbdur:2 q:29.61 aq:27.00 tex:2 mv:20 misc:146 imb:0 pmb:7 smb:913 d:- ref:0 ;
in:296 out:293 type:P dur:2 cpbdur:2 q:29.47 aq:22.18 tex:24245 mv:2333 misc:886 imb:16 pmb:624 smb:280 d:s ref:0 ;
in:294 out:294 type:B dur:2 cpbdur:2 q:29.61 aq:25.19 tex:575 mv:172 misc:333 imb:0 pmb:48 smb:872 d:s ref:0 ;
in:293 out:295 type:b dur:2 cpbdur:2 q:29.67 aq:27.10 tex:395 mv:67 misc:218 imb:0 pmb:18 smb:902 d:s ref:0 ;
in:295 out:296 type:b dur:2 cpbdur:2 q:29.61 aq:27.00 tex:4 mv:28 misc:176 imb:0 pmb:13 smb:907 d:- ref:0 ;
in:298 out:297 type:P dur:2 cpbdur:2 q:29.11 aq:21.68 tex:8272 mv:819 misc:925 imb:3 pmb:303 smb:614 d:s ref:0 ;
in:297 out:298 type:b dur:2 cpbdur:2 q:29.51 aq:24.52 tex:22 mv:19 misc:159 imb:0 pmb:6 smb:914 d:s ref:0 ;
in:299 out:299 type:P dur:2 cpbdur:2 q:29.02 aq:21.86 tex:6363 mv:722 misc:867 imb:1 pmb:257 smb:662 d:s ref:0 ;
in:301 out:300 type:P dur:2 cpbdur:2 q:29.22 aq:21.97 tex:7524 mv:808 misc:908 imb:6 pmb:277 smb:637 d:s ref:0 ;
in:300 out:301 type:b dur:2 cpbdur:2 q:29.36 aq:24.17 tex:35 mv:38 misc:191 imb:0 pmb:12 smb:908 d:s ref:0 ;
in:304 out:302 type:P dur:2 cpbdur:2 q:28.88 aq:22.44 tex:6464 mv:943 misc:777 imb:5 pmb:263 smb:652 d:s ref:0 ;
in:302 out:303 type:B dur:2 cpbdur:2 q:29.28 aq:22.66 tex:61 mv:15 misc:172 imb:0 pmb:4 smb:916 d:s ref:0 ;
in:303 out:304 type:b dur:2 cpbdur:2 q:29.35 aq:27.00 tex:3 mv:26 misc:163 imb:0 pmb:7 smb:913 d:- ref:0 ;
in:306 out:305 type:P dur:2 cpbdur:2 q:28.83 aq:22.17 tex:3933 mv:563 misc:808 imb:7 pmb:191 smb:722 d:s ref:0 ;
in:305 out:306 type:b dur:2 cpbdur:2 q:28.94 aq:27.00 tex:3 mv:12 misc:137 imb:0 pmb:4 smb:916 d:s ref:0 ;
in:310 out:307 type:P dur:2 cpbdur:2 q:28.95 aq:23.49 tex:16568 mv:1990 misc:842 imb:40 pmb:315 smb:565 d:s ref:0 ;
in:308 out:308 type:B dur:2 cpbdur:2 q:29.04 aq:28.06 tex:1254 mv:362 misc:376 imb:6 pmb:77 smb:837 d:s ref:0 ;
in:307 out:309 type:b dur:2 cpbdur:2 q:29.05 aq:27.49 tex:108 mv:68 misc:200 imb:0 pmb:17 smb:903 d:s ref:0 ;
in:309 out:310 type:b dur:2 cpbdur:2 q:29.03 aq:28.67 tex:1022 mv:265 misc:257 imb:0 pmb:47 smb:873 d:- ref:0 ;
in:314 out:311 type:P dur:2 cpbdur:2 q:28.44 aq:24.11 tex:6666 mv:887 misc:575 imb:16 pmb:168 smb:736 d:s ref:0 ;
in:312 out:312 type:B dur:2 cpbdur:2 q:28.98 aq:25.39 tex:711 mv:155 misc:286 imb:0 pmb:35 smb:885 d:s ref:0 ;
in:311 out:313 type:b dur:2 cpbdur:2 q:29.02 aq:27.00 tex:6 mv:55 misc:187 imb:0 pmb:18 smb:902 d:s ref:0 ;
in:313 out:314 type:b dur:2 cpbdur:2 q:28.98 aq:27.00 tex:8 mv:52 misc:212 imb:0 pmb:24 smb:896 d:- ref:0 ;
in:316 out:315 type:P dur:2 cpbdur:2 q:25.92 aq:24.62 tex:5096 mv:547 misc:573 imb:2 pmb:160 smb:758 d:s ref:0 ;
